Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				The Toast of the Kit-Cat Club: A Life of Lady Mary Wortley Montagu			03/01/2014 12:24	AutoSync	07/01/2014 12:02	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Jean Baptiste Vanmour>Linda France	2005		Cover image depicts a detail from a painting titled Lady Mary Wortley Montagu with her son and attendants, by Jean Baptiste Vanmour		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6514 K	JPEG	BXB821-FRATOA-01.jpg				2510	300																																1284						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-FRATOA-01.jpg			BXB821-FRATOA-01				e:\assets\BloodAxe\BLOODA~2\BX1231~2.JPG	256	Front cover of The Toast of the Kit-Cat Club: A Life of Lady Mary Wortley Montagu	Image	300	assets$				1577		
JPEG				Icarus on Earth			03/01/2014 12:24	AutoSync	06/01/2014 17:29	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Jane Lewis>Jane Griffiths	2005		Cover image depicts a painting titled Papageno II, by Jane Lewis		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5023 K	JPEG	BXB821-GRIICA-01.jpg				2520	300																																1285						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-GRIICA-01.jpg			BXB821-GRIICA-01				e:\assets\BloodAxe\BLOODA~2\BX17E8~1.JPG	256	Front cover of Icarus on Earth	Image	300	assets$				1588		
JPEG				The New Irish Poets			03/01/2014 12:24	AutoSync	06/01/2014 15:12	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Oliver Comerford>Edited by Selina Guinness	2004		Cover image depicts a painting titled Out Here III, by Oliver Comerford		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5506 K	JPEG	BXB821-GUINEW-01.jpg				2499	300		%G																														1286						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-GUINEW-01.jpg			BXB821-GUINEW-01				e:\assets\BloodAxe\BLOODA~2\BX9917~1.JPG	256	Front cover of The New Irish Poets	Image	300	assets$				1567		
JPEG				Almanacs			03/01/2014 12:24	AutoSync	06/01/2014 17:32	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Alwyn Eglinton>Jen Hadfield	2005		Cover image depicts an art work of bits of fabric handing from wire, by Alwyn Eglinton		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5677 K	JPEG	BXB821-HADALM-01.jpg				2510	300		%G																														1287						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HADALM-01.jpg			BXB821-HADALM-01				e:\assets\BloodAxe\BLOODA~2\BX9E24~1.JPG	256	Front cover of Almanacs	Image	300	assets$				1608		
JPEG				Throw in the Vowels: New and Selected Poems			03/01/2014 12:24	AutoSync	07/01/2014 12:15	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Steven Campbell>Rita Ann Higgins	2005		Cover image depicts a painting titled The Poetess, by Steven Campbell		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8199 K	JPEG	BXB821-HIGTHR-01.jpg				2703	300																																1288						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HIGTHR-01.jpg			BXB821-HIGTHR-01				e:\assets\BloodAxe\BLOODA~2\BX9FC7~1.JPG	256	Front cover of Throw in the Vowels: New and Selected Poems	Image	300	assets$				1852		
JPEG				Lou-Lou			03/01/2014 12:24	AutoSync	06/01/2014 09:21	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Doug Mills>Selima Hill	2004		Cover image depicts a photograph titled Sue Wee Pig Races, by Doug Mills		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5021 K	JPEG	BXB821-HILLOU-01.jpg				2520	300		%G																														1289						03/01/2014 12:19																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HILLOU-01.jpg			BXB821-HILLOU-01				e:\assets\BloodAxe\BLOODA~2\BXAD49~1.JPG	256	Front cover of Lou-Lou	Image	300	assets$				1608		
JPEG				Red Roses			03/01/2014 12:24	AutoSync	06/01/2014 09:24	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Mitsuaki Iwago>Selima Hill	2006		Cover image depicts a photograph titled Red kangaroo scratching itself, by Mitsuaki Iwago		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5948 K	JPEG	BXB821-HILRED-01.jpg				2499	300		%G																														1290						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HILRED-01.jpg			BXB821-HILRED-01				e:\assets\BloodAxe\BLOODA~2\BX913D~1.JPG	256	Front cover of Red Roses	Image	300	assets$				1588		
JPEG				Each Happiness Ringed by Loins: Selected Poems			03/01/2014 12:24	AutoSync	07/01/2014 12:16	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Pensionante del Saraceni>Jane Hirshfield	2005		Cover image depicts a detail from a painting titled Still Life with Fruit and Carafe, by Pensionante del Saraceni		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5770 K	JPEG	BXB821-HIREAC-01.jpg				2499	300		%G																														1291						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HIREAC-01.jpg			BXB821-HIREAC-01				e:\assets\BloodAxe\BLOODA~2\BX9228~1.JPG	256	Front cover of Each Happiness Ringed by Loins: Selected Poems	Image	300	assets$				1577		
JPEG				What Narcissism Means to Me			03/01/2014 12:24	AutoSync	06/01/2014 17:17	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Pandit Seu>Tony Hoagland	2005		Cover image depicts a detail of an art work titled A Dancer Performing with Two Magicians who Play a Trumpet and a Drum, by Pandit Seu		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6736 K	JPEG	BXB821-HOAWHA-01.jpg				2724	300																																1292						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-HOAWHA-01.jpg			BXB821-HOAWHA-01				e:\assets\BloodAxe\BLOODA~2\BX93BE~1.JPG	256	Front cover of What Narcissism Means to Me	Image	300	assets$				1781		
JPEG				Evening Brings Everything Back			03/01/2014 12:24	AutoSync	07/01/2014 12:19	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Branka Jukic>Jaan Kaplinski>Translated by Jaan Kaplinski with Fiona Sampson	2004		Cover image depicts a photograph of a view through a forest, by Branka Jukic		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7118 K	JPEG	BXB821-KAPEVE-01.jpg				2504	300		%G																														1293						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KAPEVE-01.jpg			BXB821-KAPEVE-01				e:\assets\BloodAxe\BLOODA~2\BXA263~1.JPG	256	Front cover of Evening Brings Everything Back	Image	300	assets$				1577		
JPEG				Life Mask			03/01/2014 12:24	AutoSync	06/01/2014 17:10	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Sokari Douglas Camp>Jackie Kay	2005		Cover image depicts a sculpture titled Gelede from Top to Toes, by Sokari Douglas Camp		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5972 K	JPEG	BXB821-KAYLIF-01.jpg				2510	300		%G																														1294						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KAYLIF-01.jpg			BXB821-KAYLIF-01				e:\assets\BloodAxe\BLOODA~2\BXABEB~1.JPG	256	Front cover of Life Mask 	Image	300	assets$				1577		
JPEG				Let Evening Come: Selected Poems			07/01/2014 12:11	nkg42	07/01/2014 12:12	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Donald Hall>Jane Kenyon	2005		Cover image depicts a photograph titled Eagle Pond Farm, by Donald Hall		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5587 K	JPEG	BXB821-KENLET-01.jpg				2297	300		%G																														1295						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KENLET-01.jpg			BXB821-KENLET-01				\\lichfield\assets$\BloodAxe\BLOODA~2\BX9981~1.JPG	256	Front cover of Let Evening Come: Selected Poems	Image	300	assets$				1476		
JPEG				Familiar Strangers: New and selected Poems 1960-2004			07/01/2014 12:10	nkg42	07/01/2014 12:10	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Brendan Kennelly>Cover image by Branka Jukic	2004		Cover image depicts a photograph by Branka Jukic		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6893 K	JPEG	BXB821-KENFAM-01.jpg				2768	300		%G																														1296						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-KENFAM-01.jpg			BXB821-KENFAM-01				\\lichfield\assets$\BloodAxe\BLOODA~2\BX957D~1.JPG	256	Front cover of Familiar Strangers: New and selected Poems 1960-2004	Image	300	assets$				1842		
JPEG				Stranger to Nothing: Selected Poems			03/01/2014 12:24	AutoSync	06/01/2014 17:15	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Ole Brask>Philip Levine	2006		Cover image depicts a photograph titled Don Cherry, by Ole Brask		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8874 K	JPEG	BXB821-LEWSTR-01.jpg				2744	300		%G																														1297						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LEWSTR-01.jpg			BXB821-LEWSTR-01				e:\assets\BloodAxe\BLOODA~2\BXACC6~1.JPG	256	Front cover of Stranger to Nothing: Selected Poems	Image	300	assets$				1822		
JPEG				Score!			03/01/2014 12:24	AutoSync	03/01/2014 14:53	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Sarah Wardle	2005		Cover image depicts a photograph titled Action Images		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5387 K	JPEG	BXB821-WARSCO-01.jpg				2499	300		%G																														1298						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WARSCO-01.jpg			BXB821-WARSCO-01				e:\assets\BloodAxe\BLOODA~2\BX9486~1.JPG	256	Front cover of Score!	Image	300	assets$				1608		
JPEG				Sojourner			03/01/2014 12:29	AutoSync	07/01/2014 12:04	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Paula Modersohn-Becker>Gillian Allnutt	2004		Cover image depicts a painting titled Woman with a Poppy, by Paula Modersohn-Becker		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5254 K	JPEG	BXB821-ALLSOJ-01.jpg				2510	300		%G																														1300						03/01/2014 12:18																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ALLSOJ-01.jpg			BXB821-ALLSOJ-01				e:\assets\BloodAxe\BLOODA~2\BX1005~1.JPG	256	Front cover of Sojourner	Image	300	assets$				1598		
JPEG				Concentric Circles			03/01/2014 12:29	AutoSync	06/01/2014 17:20	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Rebecca Horn>Translated by Brian Holton and Agnes Hung-Chong Chan>Yang Lian	2005		Cover image depicts an art work titled Moon Mirror, by Rebecca Horn		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7705 K	JPEG	BXB821-LIACON-01.jpg				2714	300																																1307						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LIACON-01.jpg			BXB821-LIACON-01				e:\assets\BloodAxe\BLOODA~2\BX96B6~1.JPG	256	Front cover of Concentric Circles	Image	300	assets$				1761		
JPEG				Mischief Night: New and Selected Poems			03/01/2014 12:29	AutoSync	07/01/2014 12:14	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Deborah Whitehouse>Roddy Lumsden	2004		Cover image depicts a photograph titled Saturday Night, by Deborah Whitehouse		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6056 K	JPEG	BXB821-LUMMIS-01.jpg				2510	300		%G																														1310						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LUMMIS-01.jpg			BXB821-LUMMIS-01				e:\assets\BloodAxe\BLOODA~2\BX90D6~1.JPG	256	Front cover of Mischief Night: New and Selected Poems	Image	300	assets$				1618		
JPEG				The Last of the Sweet Bananas: New and Selected Poems			03/01/2014 12:29	AutoSync	07/01/2014 12:18	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Bon Chandiyamba>Jack Mapanje	2004		Cover image depicts an art work of a man handing a woman over a banana whilst sitting on a bench, by Bon Chandiyamba		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6859 K	JPEG	BXB821-MAPLAS-01.jpg				2494	300		%G																														1311						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MAPLAS-01.jpg			BXB821-MAPLAS-01				e:\assets\BloodAxe\BLOODA~2\BX9508~1.JPG	256	Front cover of The Last of the Sweet Bananas: New and Selected Poems	Image	300	assets$				1598		
JPEG				A Red Cherry on a White-tiled Floor: Selected Poems			03/01/2014 12:29	AutoSync	06/01/2014 17:11	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Jane Lewis>Maram Al-Massri>Translated by Khaled Mattawa	2004		Cover image depicts a detail from a painting titled Masquerader, by Jane Lewis		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6362 K	JPEG	BXB821-MASRED-01.jpg				2510	300																																1312						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MASRED-01.jpg			BXB821-MASRED-01				e:\assets\BloodAxe\BLOODA~2\BX9D66~1.JPG	256	Front cover of A Red Cherry on a White-tiled Floor: Selected Poems	Image	300	assets$				1598		
JPEG				The Shadow Knows: Poems 2000-2004			03/01/2014 12:29	AutoSync	06/01/2014 17:06	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Adrian Mitchell>Cover image by Jess Hurd	2004		Cover image depicts a photograph of peace marchers in London on 15th February 2003, courtesy Jess Hurd		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6985 K	JPEG	BXB821-MITSHA-01.jpg				2728	300		%G																														1313						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MITSHA-01.jpg			BXB821-MITSHA-01				e:\assets\BloodAxe\BLOODA~2\BX9CE4~1.JPG	256	Front cover of The Shadow Knows: Poems 2000-2004	Image	300	assets$				1822		
JPEG				The Silence Living in Houses			03/01/2014 12:29	AutoSync	07/01/2014 12:03	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Branka Jukic>Esther Morgan	2005		Cover image depicts a photograph of a silhouette of the back of a woman in a doorway, by Branka Jukic		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5768 K	JPEG	BXB821-MORSIL-01.jpg				2510	300		%G																														1314						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MORSIL-01.jpg			BXB821-MORSIL-01				e:\assets\BloodAxe\BLOODA~2\BX9505~1.JPG	256	Front cover of The Silence Living in Houses	Image	300	assets$				1577		
JPEG				Between Tears and Laughter: Selected Poems			03/01/2014 12:29	AutoSync	06/01/2014 17:04	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Alden Nowlan>Cover image by Popperfoto	2004		Cover image depicts a group of women, by Popperfoto		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4988 K	JPEG	BXB821-NOWBET-01.jpg				2277	300		%G																														1315						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-NOWBET-01.jpg			BXB821-NOWBET-01				e:\assets\BloodAxe\BLOODA~2\BX9440~1.JPG	256	Front cover of Between Tears and Laughter: Selected Poems	Image	300	assets$				1465		
JPEG				Wild Geese: Selected Poems			03/01/2014 12:29	AutoSync	06/01/2014 17:02	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Karen Kasmauski>Mary Oliver	2004		Cover image depicts a photograph of a flock of Canadian geese, by Karen Kasmauski		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5411 K	JPEG	BXB821-OLIWIL-01.jpg				2290	300		%G																														1316						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OLIWIL-01.jpg			BXB821-OLIWIL-01				e:\assets\BloodAxe\BLOODA~2\BX1801~1.JPG	256	Front cover of Wild Geese: Selected Poems	Image	300	assets$				1496		
JPEG				Waiting for my Clothes			03/01/2014 12:29	AutoSync	06/01/2014 09:20	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Matthew Higgns>Leanne O'Sullivan	2004		Cover image depicts a the back of a woman who is sitting on a chair with a white mask beside her on the floor, by Matthew Higgins		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5295 K	JPEG	BXB821-OSUWAI-01.jpg				2499	300		%G																														1317						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OSUWAI-01.jpg			BXB821-OSUWAI-01				e:\assets\BloodAxe\BLOODA~2\BX9503~1.JPG	256	Front cover of Waiting for my Clothes	Image	300	assets$				1588		
JPEG				The Point of Splitting			06/01/2014 17:33	nkg42	06/01/2014 17:33	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Gottfried Helwein>Sally Read	2005		Cover image depicts a painting titled Downtown, by Gottfried Helnwein		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5757 K	JPEG	BXB821-REAPOI-01.jpg				2520	300		%G																														1318						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REAPOI-01.jpg			BXB821-POLLOO-01				\\lichfield\assets$\BloodAxe\BLOODA~2\BX9730~1.JPG	256	Front cover of The Point of Splitting	Image	300	assets$				1588		
JPEG				Look, Clare! Look!			06/01/2014 17:35	nkg42	06/01/2014 17:35	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Clare Pollard>Cover image by Pablo Miguel Benavides	2005		Cover image depicts a photograph of a human eye, by Pablo Miguel Benavides		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6119 K	JPEG	BXB821-POLLOO-01.jpg				2510	300		%G																														1320						03/01/2014 12:20																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-POLLOO-01.jpg			BXB821-REAPOI-01				\\lichfield\assets$\BloodAxe\BLOODA~2\BXA44B~1.JPG	256	Front cover of Look, Clare! Look!	Image	300	assets$				1618		
JPEG				The School of Night			03/01/2014 12:29	AutoSync	06/01/2014 09:18	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Anne Rouse>Cover image by Adolph Menzel	2004		Cover image depicts a painting titled Studio Wall, by Adolph Menzel		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5877 K	JPEG	BXB821-ROUSCH-01.jpg				2499	300		%G																														1321						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ROUSCH-01.jpg			BXB821-ROUSCH-01				e:\assets\BloodAxe\BLOODA~2\BX9D36~1.JPG	256	Front cover of The School of Night	Image	300	assets$				1608		
JPEG				Poems: 1968-2004			03/01/2014 12:29	AutoSync	06/01/2014 17:14	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Carol Rumens>Cover image by Paul Klee	2004		Cover image depicts a painting titled Highways and Byways, by Paul Klee		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8155 K	JPEG	BXB821-RUMPOE-01.jpg				2734	300		%G																														1322						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-RUMPOE-01.jpg			BXB821-RUMPOE-01				e:\assets\BloodAxe\BLOODA~2\BXA73E~1.JPG	256	Front cover of Poems: 1968-2004	Image	300	assets$				1822		
JPEG				Double Crossing: New and Selected Poems			03/01/2014 12:29	AutoSync	06/01/2014 17:05	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Jane Lewis>Eva Salzman	2004		Cover image depicts a painting titled The Girlfriends, by Jane Lewis		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6517 K	JPEG	BXB821-SALDOU-01.jpg				2520	300		%G																														1323						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SALDOU-01.jpg			BXB821-SALDOU-01				e:\assets\BloodAxe\BLOODA~2\BXA18E~1.JPG	256	Front cover of Double Crossing: New and Selected Poems	Image	300	assets$				1598		
JPEG				Stitching the Dark: New and Selected Poems			03/01/2014 12:29	AutoSync	06/01/2014 17:28	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Carole Satyamurti>Cover image by Howard Hodgkin	2005		Cover image depicts a painting titled In the Bay of Naples. by Howard Hodgkin		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7261 K	JPEG	BXB821-SATSTI-01.jpg				2749	300		%G																														1324						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SATSTI-01.jpg			BXB821-SATSTI-01				e:\assets\BloodAxe\BLOODA~2\BXA875~1.JPG	256	Front cover of Stitching the Dark: New and Selected Poems	Image	300	assets$				1761		
JPEG				Piecing Together			03/01/2014 12:29	AutoSync	03/01/2014 14:54	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image by Craigie Atchison>David Scott	2005		Cover image depicts a painting titled Crucifixion 9, by Craigie Aitchison		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4882 K	JPEG	BXB821-SCOPIE-01.jpg				2510	300		%G																														1325						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SCOPIE-01.jpg			BXB821-SCOPIE-01				e:\assets\BloodAxe\BLOODA~2\BX9EE4~2.JPG	256	Front cover of Piacing Together	Image	300	assets$				1618		
JPEG				Redgrove's Wife			03/01/2014 12:29	AutoSync	06/01/2014 09:26	nkg42		Bloodaxe Books Collection	RGB		Bloodaxe Books and Simon Armitage	03/01/2014 12:24	Adobe Photoshop CS6 (Windows)		Cover image courtesy Museo Ruth Lechuga de Arte Popular, Mexico>Penelope Shuttle	2006		Cover image depicts a photograph titled La Malinche, interpreter and mistress of Hernan Cortes, courtesy Museo Ruth Lechuga de Arte Popular, Mexico		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5418 K	JPEG	BXB821-SHURED-01.jpg				2510	300		%G																														1326						03/01/2014 12:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SHURED-01.jpg			BXB821-SHURED-01				e:\assets\BloodAxe\BLOODA~2\BX11FF~1.JPG	256	Front cover of Redgrove's Wife	Image	300	assets$				1608		
